time,temperature,pressure,lattice,MSD
0.222000,677.225707,15152.773735,4.064166,0.104248,-0.113101,-0.117964
0.223000,679.209121,15076.454822,4.064260,0.098820,-0.118666,-0.118546
0.224000,681.700438,14991.739565,4.064354,0.093149,-0.124349,-0.118962
0.225000,684.662094,14900.773917,4.064447,0.087240,-0.130149,-0.119220
0.226000,688.049468,14805.521140,4.064540,0.081100,-0.136063,-0.119326
0.227000,691.812011,14705.922581,4.064632,0.074734,-0.142089,-0.119287
0.228000,695.893871,14603.337907,4.064723,0.068149,-0.148223,-0.119108
0.229000,700.234290,14499.041758,4.064814,0.061354,-0.154464,-0.118797
0.230000,704.769821,14397.568160,4.064904,0.054356,-0.160808,-0.118359
0.231000,709.436261,14298.461039,4.064993,0.047164,-0.167252,-0.117800
0.232000,714.170473,14202.905422,4.065082,0.039789,-0.173793,-0.117125
0.233000,718.913060,14115.272581,4.065171,0.032239,-0.180427,-0.116340
0.234000,723.609726,14036.974488,4.065258,0.024528,-0.187151,-0.115449
0.235000,728.211661,13966.675354,4.065346,0.016665,-0.193960,-0.114457
0.236000,732.676564,13909.172865,4.065433,0.008664,-0.200850,-0.113367
0.237000,736.969605,13864.324028,4.065519,0.000539,-0.207817,-0.112184
0.238000,741.064056,13832.032910,4.065606,-0.007697,-0.214855,-0.110910
0.239000,744.940280,13812.583156,4.065692,-0.016029,-0.221959,-0.109548
0.240000,748.583965,13806.906099,4.065779,-0.024439,-0.229122,-0.108100
0.241000,751.986430,13810.865551,4.065865,-0.032913,-0.236338,-0.106569
0.242000,755.144712,13823.157996,4.065952,-0.041432,-0.243600,-0.104956
0.243000,758.058572,13844.008680,4.066038,-0.049977,-0.250900,-0.103263
0.244000,760.728866,13873.107356,4.066125,-0.058530,-0.258228,-0.101491
0.245000,763.158009,13909.456623,4.066212,-0.067071,-0.265577,-0.099641
0.246000,765.349228,13949.977251,4.066299,-0.075577,-0.272936,-0.097714
0.247000,767.305577,13994.495602,4.066387,-0.084029,-0.280293,-0.095710
0.248000,769.028948,14044.254608,4.066475,-0.092404,-0.287638,-0.093632
0.249000,770.519529,14095.251819,4.066563,-0.100680,-0.294957,-0.091480
0.250000,771.776409,14145.570579,4.066652,-0.108833,-0.302238,-0.089254
0.251000,772.798407,14196.839585,4.066740,-0.116841,-0.309466,-0.086956
0.252000,773.582890,14252.456671,4.066830,-0.124680,-0.316628,-0.084587
0.253000,774.125989,14310.976820,4.066919,-0.132325,-0.323707,-0.082149
0.254000,774.424029,14368.859819,4.067009,-0.139753,-0.330688,-0.079642
0.255000,774.473411,14426.340692,4.067099,-0.146940,-0.337555,-0.077069
0.256000,774.272251,14483.939982,4.067190,-0.153862,-0.344292,-0.074432
0.257000,773.821681,14539.191225,4.067281,-0.160496,-0.350881,-0.071732
0.258000,773.126279,14591.512467,4.067372,-0.166818,-0.357305,-0.068972
0.259000,772.195865,14641.344402,4.067464,-0.172807,-0.363549,-0.066153
0.260000,771.045706,14687.581106,4.067556,-0.178440,-0.369596,-0.063279
0.261000,769.697115,14729.366683,4.067648,-0.183699,-0.375430,-0.060352
0.262000,768.178164,14766.222877,4.067740,-0.188563,-0.381035,-0.057374
0.263000,766.523629,14798.755092,4.067833,-0.193017,-0.386396,-0.054348
0.264000,764.775582,14824.472074,4.067926,-0.197043,-0.391500,-0.051277
0.265000,762.982008,14840.187344,4.068019,-0.200629,-0.396334,-0.048165
0.266000,761.196707,14844.524061,4.068112,-0.203764,-0.400885,-0.045014
0.267000,759.478554,14836.858745,4.068205,-0.206438,-0.405142,-0.041827
0.268000,757.888231,14813.937594,4.068297,-0.208644,-0.409097,-0.038607
0.269000,756.486285,14776.727780,4.068390,-0.210378,-0.412742,-0.035359
0.270000,755.332098,14725.235037,4.068482,-0.211640,-0.416070,-0.032085
0.271000,754.483230,14655.303207,4.068574,-0.212429,-0.419074,-0.028790
0.272000,753.993155,14565.978577,4.068665,-0.212750,-0.421753,-0.025477
0.273000,753.908301,14459.610179,4.068755,-0.212609,-0.424102,-0.022150
0.274000,754.266973,14333.665646,4.068845,-0.212015,-0.426121,-0.018814
0.275000,755.099181,14187.216578,4.068934,-0.210980,-0.427809,-0.015474
0.276000,756.423909,14023.485879,4.069022,-0.209518,-0.429169,-0.012133
0.277000,758.247717,13843.026706,4.069108,-0.207645,-0.430201,-0.008798
0.278000,760.566145,13644.664333,4.069194,-0.205378,-0.430909,-0.005474
0.279000,763.362762,13433.467849,4.069278,-0.202738,-0.431296,-0.002167
0.280000,766.608885,13208.553837,4.069361,-0.199745,-0.431366,0.001118
0.281000,770.264850,12968.902716,4.069442,-0.196422,-0.431122,0.004374
0.282000,774.281299,12716.651895,4.069522,-0.192793,-0.430568,0.007595
0.283000,778.600157,12451.941549,4.069600,-0.188881,-0.429707,0.010773
0.284000,783.153924,12181.982251,4.069676,-0.184710,-0.428542,0.013902
0.285000,787.867060,11908.452740,4.069750,-0.180307,-0.427076,0.016975
0.286000,792.659314,11633.252549,4.069823,-0.175694,-0.425311,0.019984
0.287000,797.447186,11358.417917,4.069894,-0.170898,-0.423249,0.022922
0.288000,802.146034,11084.657062,4.069964,-0.165941,-0.420890,0.025780
0.289000,806.672435,10820.369642,4.070032,-0.160846,-0.418235,0.028551
0.290000,810.946039,10569.899992,4.070098,-0.155637,-0.415282,0.031228
0.291000,814.890573,10335.430885,4.070162,-0.150335,-0.412030,0.033803
0.292000,818.435419,10118.545487,4.070226,-0.144960,-0.408478,0.036268
0.293000,821.517999,9922.173173,4.070288,-0.139530,-0.404622,0.038615
0.294000,824.083964,9744.975934,4.070349,-0.134064,-0.400459,0.040836
0.295000,826.086670,9592.996248,4.070409,-0.128579,-0.395985,0.042926
0.296000,827.488558,9466.630813,4.070468,-0.123089,-0.391195,0.044876
0.297000,828.262853,9365.462237,4.070527,-0.117607,-0.386086,0.046679
0.298000,828.392805,9291.266921,4.070585,-0.112146,-0.380650,0.048330
0.299000,827.870327,9244.532010,4.070643,-0.106716,-0.374884,0.049823
0.300000,826.696283,9223.729683,4.070701,-0.101326,-0.368782,0.051151
0.301000,824.880342,9229.203589,4.070759,-0.095985,-0.362338,0.052311
0.302000,822.440303,9256.415331,4.070817,-0.090698,-0.355548,0.053297
0.303000,819.400146,9305.771992,4.070875,-0.085470,-0.348406,0.054105
0.304000,815.788595,9373.548783,4.070934,-0.080306,-0.340907,0.054733
0.305000,811.639051,9457.575074,4.070993,-0.075208,-0.333048,0.055177
0.306000,806.989168,9557.818481,4.071053,-0.070178,-0.324826,0.055437
0.307000,801.880098,9674.350446,4.071113,-0.065216,-0.316237,0.055510
0.308000,796.356264,9807.835700,4.071175,-0.060321,-0.307280,0.055398
0.309000,790.466203,9958.358344,4.071237,-0.055493,-0.297954,0.055099
0.310000,784.262751,10122.959603,4.071301,-0.050729,-0.288259,0.054617
0.311000,777.803337,10299.528398,4.071365,-0.046028,-0.278197,0.053952
0.312000,771.150348,10487.941791,4.071431,-0.041386,-0.267770,0.053108
0.313000,764.371007,10682.319244,4.071498,-0.036799,-0.256981,0.052090
0.314000,757.537496,10879.633815,4.071566,-0.032264,-0.245837,0.050901
0.315000,750.726938,11078.124163,4.071635,-0.027777,-0.234343,0.049547
0.316000,744.020334,11277.312167,4.071706,-0.023333,-0.222507,0.048036
0.317000,737.501679,11473.624605,4.071778,-0.018928,-0.210338,0.046373
0.318000,731.256710,11663.951964,4.071851,-0.014558,-0.197847,0.044567
0.319000,725.370923,11842.346221,4.071925,-0.010218,-0.185046,0.042628
0.320000,719.927819,12007.546613,4.072000,-0.005905,-0.171948,0.040563
0.321000,715.005850,12157.850435,4.072077,-0.001616,-0.158569,0.038385
0.322000,710.675861,12290.229956,4.072154,0.002655,-0.144923,0.036103
0.323000,706.998640,12398.970572,4.072231,0.006908,-0.131029,0.033729
0.324000,704.022530,12482.333633,4.072310,0.011148,-0.116905,0.031276
0.325000,701.782797,12539.291875,4.072388,0.015376,-0.102572,0.028756
