time,q1,q2,q3,Ekin,Epot,Etot
0.650300,-0.014844,0.057635,0.070332,0.185212,0.270353,0.455565
0.650400,-0.015188,0.056579,0.071469,0.187312,0.268250,0.455561
0.650500,-0.015489,0.055478,0.072597,0.189448,0.266109,0.455557
0.650600,-0.015748,0.054334,0.073714,0.191563,0.263990,0.455554
0.650700,-0.015964,0.053148,0.074820,0.193599,0.261951,0.455550
0.650800,-0.016138,0.051925,0.075913,0.195498,0.260048,0.455547
0.650900,-0.016272,0.050667,0.076991,0.197209,0.258335,0.455544
0.651000,-0.016365,0.049375,0.078054,0.198678,0.256863,0.455541
0.651100,-0.016419,0.048054,0.079099,0.199859,0.255679,0.455538
0.651200,-0.016433,0.046707,0.080125,0.200708,0.254827,0.455535
0.651300,-0.016410,0.045335,0.081132,0.201186,0.254348,0.455533
0.651400,-0.016350,0.043943,0.082117,0.201256,0.254275,0.455531
0.651500,-0.016253,0.042533,0.083078,0.200891,0.254639,0.455530
0.651600,-0.016121,0.041108,0.084016,0.200066,0.255463,0.455529
0.651700,-0.015954,0.039671,0.084927,0.198762,0.256766,0.455528
0.651800,-0.015754,0.038227,0.085812,0.196967,0.258561,0.455528
0.651900,-0.015521,0.036777,0.086667,0.194674,0.260853,0.455528
0.652000,-0.015257,0.035325,0.087493,0.191884,0.263644,0.455528
0.652100,-0.014963,0.033875,0.088287,0.188602,0.266926,0.455529
0.652200,-0.014639,0.032429,0.089049,0.184842,0.270688,0.455530
0.652300,-0.014286,0.030991,0.089776,0.180621,0.274910,0.455531
0.652400,-0.013907,0.029563,0.090468,0.175965,0.279569,0.455533
0.652500,-0.013501,0.028150,0.091123,0.170904,0.284632,0.455536
0.652600,-0.013070,0.026754,0.091740,0.165474,0.290064,0.455538
0.652700,-0.012615,0.025377,0.092318,0.159718,0.295823,0.455541
0.652800,-0.012137,0.024025,0.092856,0.153682,0.301863,0.455544
0.652900,-0.011638,0.022698,0.093353,0.147416,0.308132,0.455548
0.653000,-0.011118,0.021400,0.093806,0.140977,0.314574,0.455552
0.653100,-0.010578,0.020135,0.094217,0.134424,0.321132,0.455555
0.653200,-0.010020,0.018904,0.094582,0.127818,0.327742,0.455559
0.653300,-0.009444,0.017711,0.094902,0.121224,0.334339,0.455564
0.653400,-0.008852,0.016558,0.095176,0.114710,0.340858,0.455568
0.653500,-0.008244,0.015447,0.095402,0.108343,0.347229,0.455572
0.653600,-0.007623,0.014382,0.095580,0.102192,0.353385,0.455577
0.653700,-0.006988,0.013364,0.095709,0.096326,0.359255,0.455581
0.653800,-0.006341,0.012396,0.095789,0.090813,0.364772,0.455585
0.653900,-0.005682,0.011480,0.095818,0.085721,0.369868,0.455589
0.654000,-0.005013,0.010618,0.095796,0.081116,0.374477,0.455593
0.654100,-0.004335,0.009811,0.095724,0.077059,0.378538,0.455597
0.654200,-0.003648,0.009062,0.095599,0.073612,0.381989,0.455600
0.654300,-0.002954,0.008373,0.095422,0.070830,0.384774,0.455604
0.654400,-0.002253,0.007744,0.095193,0.068765,0.386841,0.455607
0.654500,-0.001546,0.007177,0.094912,0.067466,0.388144,0.455609
0.654600,-0.000833,0.006674,0.094577,0.066973,0.388638,0.455611
0.654700,-0.000116,0.006235,0.094189,0.067324,0.388289,0.455613
0.654800,0.000605,0.005861,0.093749,0.068549,0.387066,0.455615
0.654900,0.001329,0.005554,0.093255,0.070672,0.384944,0.455616
0.655000,0.002055,0.005314,0.092709,0.073711,0.381906,0.455617
0.655100,0.002784,0.005141,0.092110,0.077675,0.377942,0.455617
0.655200,0.003514,0.005037,0.091459,0.082568,0.373048,0.455617
0.655300,0.004244,0.005000,0.090756,0.088387,0.367229,0.455616
0.655400,0.004976,0.005032,0.090001,0.095119,0.360496,0.455615
0.655500,0.005707,0.005131,0.089194,0.102747,0.352866,0.455613
0.655600,0.006438,0.005299,0.088338,0.111244,0.344367,0.455611
0.655700,0.007168,0.005534,0.087431,0.120577,0.335031,0.455609
0.655800,0.007897,0.005836,0.086475,0.130707,0.324898,0.455606
0.655900,0.008626,0.006205,0.085470,0.141588,0.314014,0.455602
0.656000,0.009352,0.006639,0.084418,0.153166,0.302433,0.455599
0.656100,0.010077,0.007137,0.083318,0.165382,0.290213,0.455595
0.656200,0.010800,0.007700,0.082173,0.178172,0.277419,0.455590
0.656300,0.011522,0.008324,0.080983,0.191466,0.264120,0.455586
0.656400,0.012241,0.009009,0.079749,0.205191,0.250390,0.455581
0.656500,0.012958,0.009754,0.078473,0.219267,0.236309,0.455576
0.656600,0.013674,0.010556,0.077155,0.233614,0.221957,0.455570
0.656700,0.014388,0.011414,0.075797,0.248146,0.207419,0.455565
0.656800,0.015100,0.012326,0.074401,0.262777,0.192782,0.455559
0.656900,0.015810,0.013291,0.072967,0.277418,0.178135,0.455554
0.657000,0.016518,0.014305,0.071497,0.291981,0.163567,0.455548
0.657100,0.017226,0.015367,0.069992,0.306376,0.149167,0.455543
0.657200,0.017932,0.016474,0.068455,0.320514,0.135024,0.455537
0.657300,0.018637,0.017624,0.066886,0.334307,0.121225,0.455532
0.657400,0.019342,0.018814,0.065288,0.347670,0.107857,0.455527
0.657500,0.020046,0.020042,0.063662,0.360519,0.095003,0.455522
0.657600,0.020751,0.021305,0.062009,0.372775,0.082742,0.455517
0.657700,0.021456,0.022601,0.060332,0.384361,0.071151,0.455512
0.657800,0.022161,0.023925,0.058632,0.395207,0.060302,0.455508
0.657900,0.022867,0.025277,0.056912,0.405244,0.050260,0.455504
0.658000,0.023575,0.026651,0.055172,0.414412,0.041088,0.455501
0.658100,0.024285,0.028046,0.053415,0.422657,0.032841,0.455498
0.658200,0.024997,0.029458,0.051643,0.429928,0.025567,0.455495
0.658300,0.025712,0.030885,0.049857,0.436184,0.019309,0.455493
0.658400,0.026430,0.032322,0.048060,0.441391,0.014101,0.455491
0.658500,0.027151,0.033768,0.046253,0.445520,0.009970,0.455490
0.658600,0.027877,0.035218,0.044439,0.448552,0.006937,0.455489
0.658700,0.028607,0.036670,0.042620,0.450475,0.005014,0.455489
0.658800,0.029341,0.038120,0.040797,0.451284,0.004206,0.455489
0.658900,0.030081,0.039565,0.038972,0.450982,0.004508,0.455490
0.659000,0.030827,0.041002,0.037148,0.449580,0.005911,0.455491
0.659100,0.031579,0.042428,0.035326,0.447097,0.008395,0.455493
0.659200,0.032337,0.043839,0.033508,0.443560,0.011935,0.455495
0.659300,0.033102,0.045233,0.031696,0.439000,0.016497,0.455497
0.659400,0.033875,0.046606,0.029893,0.433460,0.022041,0.455500
0.659500,0.034655,0.047956,0.028099,0.426984,0.028520,0.455504
0.659600,0.035443,0.049279,0.026318,0.419626,0.035881,0.455507
0.659700,0.036240,0.050572,0.024550,0.411444,0.044067,0.455511
0.659800,0.037045,0.051833,0.022799,0.402503,0.053013,0.455515
0.659900,0.037859,0.053059,0.021064,0.392869,0.062651,0.455520
0.660000,0.038683,0.054247,0.019349,0.382616,0.072908,0.455525
0.660100,0.039515,0.055395,0.017655,0.371820,0.083710,0.455530
0.660200,0.040357,0.056499,0.015983,0.360558,0.094976,0.455535
0.660300,0.041209,0.057559,0.014336,0.348912,0.106627,0.455540
0.660400,0.042071,0.058570,0.012715,0.336965,0.118581,0.455545
0.660500,0.042943,0.059531,0.011122,0.324798,0.130753,0.455550
0.660600,0.043825,0.060440,0.009558,0.312495,0.143061,0.455555
0.660700,0.044716,0.061295,0.008024,0.300139,0.155422,0.455561
0.660800,0.045618,0.062094,0.006523,0.287811,0.167754,0.455565
0.660900,0.046530,0.062835,0.005055,0.275592,0.179979,0.455570
0.661000,0.047451,0.063517,0.003622,0.263557,0.192018,0.455575
0.661100,0.048382,0.064138,0.002225,0.251782,0.203798,0.455579
0.661200,0.049323,0.064696,0.000865,0.240336,0.215248,0.455583
0.661300,0.050273,0.065191,-0.000457,0.229285,0.226302,0.455587
0.661400,0.051231,0.065622,-0.001738,0.218691,0.236899,0.455591
0.661500,0.052199,0.065986,-0.002980,0.208611,0.246983,0.455594
0.661600,0.053175,0.066285,-0.004179,0.199095,0.256502,0.455597
0.661700,0.054159,0.066516,-0.005337,0.190187,0.265412,0.455599
0.661800,0.055150,0.066679,-0.006451,0.181926,0.273675,0.455601
0.661900,0.056148,0.066775,-0.007521,0.174345,0.281258,0.455603
0.662000,0.057152,0.066803,-0.008546,0.167469,0.288135,0.455604
0.662100,0.058163,0.066762,-0.009526,0.161315,0.294289,0.455605
0.662200,0.059178,0.066653,-0.010460,0.155897,0.299708,0.455605
0.662300,0.060198,0.066477,-0.011347,0.151219,0.304386,0.455605
0.662400,0.061222,0.066233,-0.012188,0.147280,0.308325,0.455604
0.662500,0.062249,0.065922,-0.012981,0.144069,0.311534,0.455603
0.662600,0.063278,0.065545,-0.013727,0.141574,0.314028,0.455602
0.662700,0.064308,0.065102,-0.014425,0.139772,0.315828,0.455600
0.662800,0.065339,0.064595,-0.015075,0.138636,0.316962,0.455598
0.662900,0.066369,0.064024,-0.015677,0.138134,0.317462,0.455596
0.663000,0.067398,0.063392,-0.016232,0.138227,0.317366,0.455593
0.663100,0.068425,0.062699,-0.016738,0.138873,0.316717,0.455590
0.663200,0.069448,0.061947,-0.017196,0.140024,0.315563,0.455587
0.663300,0.070467,0.061137,-0.017607,0.141630,0.313954,0.455584
0.663400,0.071480,0.060271,-0.017970,0.143636,0.311944,0.455580
0.663500,0.072486,0.059352,-0.018287,0.145986,0.309591,0.455577
0.663600,0.073484,0.058381,-0.018556,0.148620,0.306952,0.455573
0.663700,0.074474,0.057360,-0.018779,0.151479,0.304090,0.455569
0.663800,0.075453,0.056292,-0.018956,0.154501,0.301064,0.455565
0.663900,0.076420,0.055179,-0.019088,0.157625,0.297936,0.455561
0.664000,0.077375,0.054024,-0.019175,0.160789,0.294768,0.455558
0.664100,0.078315,0.052828,-0.019219,0.163935,0.291619,0.455554
0.664200,0.079240,0.051596,-0.019218,0.167003,0.288548,0.455550
0.664300,0.080149,0.050328,-0.019175,0.169937,0.285610,0.455547
0.664400,0.081039,0.049029,-0.019090,0.172684,0.282860,0.455544
0.664500,0.081911,0.047700,-0.018965,0.175194,0.280347,0.455541
0.664600,0.082761,0.046346,-0.018799,0.177422,0.278117,0.455538
0.664700,0.083590,0.044969,-0.018593,0.179324,0.276212,0.455536
0.664800,0.084396,0.043571,-0.018350,0.180865,0.274669,0.455534
0.664900,0.085177,0.042157,-0.018069,0.182012,0.273521,0.455532
0.665000,0.085932,0.040729,-0.017752,0.182738,0.272794,0.455531
0.665100,0.086659,0.039290,-0.017400,0.183022,0.272508,0.455530
0.665200,0.087359,0.037844,-0.017013,0.182850,0.272680,0.455530
0.665300,0.088028,0.036393,-0.016594,0.182212,0.273317,0.455529
0.665400,0.088666,0.034941,-0.016143,0.181107,0.274423,0.455530
0.665500,0.089272,0.033492,-0.015660,0.179536,0.275994,0.455530
0.665600,0.089845,0.032048,-0.015149,0.177511,0.278021,0.455531
0.665700,0.090382,0.030612,-0.014608,0.175046,0.280487,0.455533
0.665800,0.090884,0.029188,-0.014041,0.172164,0.283370,0.455534
0.665900,0.091348,0.027779,-0.013448,0.168892,0.286644,0.455536
0.666000,0.091774,0.026387,-0.012829,0.165264,0.290275,0.455539
0.666100,0.092161,0.025017,-0.012187,0.161318,0.294224,0.455542
0.666200,0.092507,0.023671,-0.011523,0.157097,0.298448,0.455545
0.666300,0.092812,0.022352,-0.010838,0.152649,0.302899,0.455548
0.666400,0.093075,0.021062,-0.010132,0.148026,0.307525,0.455551
0.666500,0.093294,0.019806,-0.009408,0.143284,0.312271,0.455555
0.666600,0.093468,0.018585,-0.008666,0.138481,0.317078,0.455559
0.666700,0.093598,0.017402,-0.007908,0.133678,0.321885,0.455563
0.666800,0.093682,0.016260,-0.007134,0.128937,0.326629,0.455567
0.666900,0.093719,0.015161,-0.006347,0.124324,0.331247,0.455571
0.667000,0.093709,0.014108,-0.005546,0.119902,0.335672,0.455575
0.667100,0.093651,0.013103,-0.004734,0.115738,0.339841,0.455579
0.667200,0.093544,0.012149,-0.003910,0.111894,0.343689,0.455583
0.667300,0.093389,0.011246,-0.003078,0.108434,0.347152,0.455587
0.667400,0.093183,0.010399,-0.002236,0.105420,0.350170,0.455590
0.667500,0.092928,0.009607,-0.001387,0.102910,0.352684,0.455594
0.667600,0.092623,0.008874,-0.000531,0.100959,0.354638,0.455597
0.667700,0.092268,0.008200,0.000330,0.099621,0.355979,0.455600
0.667800,0.091862,0.007588,0.001196,0.098942,0.356661,0.455603
0.667900,0.091405,0.007038,0.002066,0.098965,0.356640,0.455605
0.668000,0.090897,0.006551,0.002939,0.099730,0.355877,0.455607
0.668100,0.090338,0.006129,0.003814,0.101268,0.354340,0.455609
0.668200,0.089729,0.005774,0.004690,0.103606,0.352004,0.455610
0.668300,0.089069,0.005484,0.005568,0.106764,0.348847,0.455611
0.668400,0.088359,0.005262,0.006445,0.110756,0.344855,0.455611
0.668500,0.087598,0.005107,0.007321,0.115588,0.340023,0.455611
0.668600,0.086789,0.005020,0.008196,0.121260,0.334351,0.455611
0.668700,0.085929,0.005002,0.009069,0.127766,0.327844,0.455610
0.668800,0.085021,0.005051,0.009940,0.135090,0.320518,0.455609
0.668900,0.084065,0.005169,0.010808,0.143212,0.312395,0.455607
0.669000,0.083062,0.005355,0.011672,0.152103,0.303502,0.455605
0.669100,0.082011,0.005608,0.012533,0.161728,0.293874,0.455602
0.669200,0.080915,0.005927,0.013389,0.172045,0.283554,0.455599
0.669300,0.079773,0.006313,0.014241,0.183006,0.272589,0.455596
0.669400,0.078587,0.006765,0.015088,0.194557,0.261035,0.455592
0.669500,0.077358,0.007280,0.015930,0.206638,0.248950,0.455588
0.669600,0.076087,0.007859,0.016767,0.219183,0.236400,0.455583
0.669700,0.074775,0.008499,0.017599,0.232123,0.223456,0.455579
0.669800,0.073422,0.009200,0.018425,0.245384,0.210190,0.455574
0.669900,0.072031,0.009960,0.019245,0.258887,0.196682,0.455569
0.670000,0.070603,0.010778,0.020060,0.272552,0.183012,0.455564
0.670100,0.069138,0.011650,0.020869,0.286295,0.169263,0.455558
0.670200,0.067639,0.012577,0.021673,0.300032,0.155521,0.455553
0.670300,0.066107,0.013554,0.022471,0.313674,0.141873,0.455547
0.670400,0.064543,0.014581,0.023264,0.327137,0.128405,0.455542
0.670500,0.062949,0.015655,0.024052,0.340332,0.115205,0.455537
0.670600,0.061327,0.016774,0.024834,0.353174,0.102357,0.455531
0.670700,0.059678,0.017935,0.025612,0.365579,0.089947,0.455526
0.670800,0.058003,0.019136,0.026385,0.377465,0.078057,0.455521
0.670900,0.056306,0.020373,0.027154,0.388752,0.066765,0.455517
0.671000,0.054586,0.021645,0.027919,0.399365,0.056147,0.455512
0.671100,0.052847,0.022948,0.028680,0.409233,0.046275,0.455508
0.671200,0.051090,0.024280,0.029437,0.418289,0.037215,0.455504
0.671300,0.049316,0.025638,0.030192,0.426471,0.029030,0.455501
0.671400,0.047528,0.027018,0.030943,0.433724,0.021774,0.455497
0.671500,0.045728,0.028418,0.031692,0.439998,0.015497,0.455495
0.671600,0.043918,0.029834,0.032440,0.445250,0.010243,0.455493
0.671700,0.042099,0.031264,0.033185,0.449445,0.006046,0.455491
0.671800,0.040273,0.032704,0.033930,0.452554,0.002936,0.455489
0.671900,0.038443,0.034151,0.034674,0.454555,0.000934,0.455489
0.672000,0.036611,0.035602,0.035417,0.455436,0.000053,0.455488
0.672100,0.034777,0.037054,0.036161,0.455190,0.000298,0.455488
0.672200,0.032946,0.038503,0.036905,0.453820,0.001669,0.455489
0.672300,0.031117,0.039946,0.037650,0.451335,0.004155,0.455490
0.672400,0.029294,0.041380,0.038397,0.447753,0.007739,0.455492
0.672500,0.027478,0.042802,0.039145,0.443100,0.012394,0.455494
0.672600,0.025671,0.044209,0.039895,0.437407,0.018089,0.455496
0.672700,0.023876,0.045598,0.040648,0.430715,0.024784,0.455499
0.672800,0.022093,0.046965,0.041404,0.423069,0.032433,0.455502
0.672900,0.020326,0.048308,0.042164,0.414523,0.040983,0.455506
0.673000,0.018575,0.049624,0.042927,0.405136,0.050375,0.455510
0.673100,0.016843,0.050909,0.043694,0.394970,0.060544,0.455514
0.673200,0.015132,0.052161,0.044466,0.384097,0.071422,0.455519
0.673300,0.013443,0.053377,0.045242,0.372589,0.082935,0.455524
0.673400,0.011778,0.054555,0.046023,0.360524,0.095005,0.455529
0.673500,0.010138,0.055691,0.046809,0.347982,0.107552,0.455534
0.673600,0.008527,0.056784,0.047600,0.335047,0.120493,0.455539
0.673700,0.006944,0.057831,0.048398,0.321803,0.133742,0.455545
0.673800,0.005392,0.058829,0.049200,0.308337,0.147214,0.455550
0.673900,0.003872,0.059777,0.050009,0.294735,0.160821,0.455556
0.674000,0.002385,0.060672,0.050823,0.281083,0.174478,0.455561
0.674100,0.000934,0.061512,0.051644,0.267468,0.188098,0.455566
0.674200,-0.000480,0.062296,0.052470,0.253974,0.201598,0.455571
0.674300,-0.001857,0.063022,0.053302,0.240681,0.214895,0.455576
0.674400,-0.003195,0.063687,0.054140,0.227670,0.227911,0.455581
0.674500,-0.004493,0.064292,0.054984,0.215016,0.240569,0.455586
0.674600,-0.005749,0.064834,0.055833,0.202791,0.252799,0.455590
0.674700,-0.006962,0.065311,0.056688,0.191061,0.264533,0.455594
0.674800,-0.008132,0.065724,0.057548,0.179889,0.275709,0.455597
0.674900,-0.009258,0.066072,0.058413,0.169330,0.286270,0.455600
0.675000,-0.010338,0.066352,0.059283,0.159437,0.296166,0.455603
0.675100,-0.011372,0.066566,0.060157,0.150253,0.305353,0.455605
0.675200,-0.012359,0.066711,0.061034,0.141816,0.313792,0.455607
0.675300,-0.013299,0.066789,0.061915,0.134157,0.321452,0.455609
0.675400,-0.014190,0.066799,0.062799,0.127300,0.328310,0.455610
0.675500,-0.015032,0.066740,0.063686,0.121264,0.334347,0.455611
0.675600,-0.015826,0.066613,0.064574,0.116057,0.339554,0.455611
0.675700,-0.016569,0.066419,0.065464,0.111684,0.343927,0.455611
0.675800,-0.017263,0.066157,0.066354,0.108139,0.347471,0.455610
0.675900,-0.017906,0.065828,0.067244,0.105413,0.350196,0.455609
0.676000,-0.018499,0.065434,0.068133,0.103488,0.352119,0.455607
0.676100,-0.019041,0.064974,0.069020,0.102341,0.353265,0.455605
0.676200,-0.019533,0.064450,0.069905,0.101940,0.353663,0.455603
0.676300,-0.019974,0.063863,0.070787,0.102252,0.353349,0.455601
0.676400,-0.020365,0.063214,0.071665,0.103234,0.352364,0.455598
0.676500,-0.020705,0.062505,0.072537,0.104842,0.350753,0.455595
0.676600,-0.020995,0.061738,0.073404,0.107024,0.348567,0.455591
0.676700,-0.021236,0.060913,0.074263,0.109728,0.345860,0.455588
0.676800,-0.021426,0.060033,0.075115,0.112895,0.342689,0.455584
0.676900,-0.021568,0.059100,0.075957,0.116465,0.339115,0.455580
0.677000,-0.021662,0.058116,0.076789,0.120378,0.335199,0.455576
0.677100,-0.021707,0.057082,0.077610,0.124568,0.331004,0.455572
0.677200,-0.021704,0.056002,0.078419,0.128972,0.326596,0.455568
0.677300,-0.021655,0.054878,0.079214,0.133525,0.322039,0.455564
0.677400,-0.021560,0.053711,0.079994,0.138162,0.317398,0.455560
0.677500,-0.021420,0.052506,0.080759,0.142822,0.312734,0.455556
0.677600,-0.021235,0.051263,0.081506,0.147441,0.308111,0.455553
0.677700,-0.021006,0.049987,0.082235,0.151962,0.303587,0.455549
0.677800,-0.020735,0.048680,0.082945,0.156328,0.299218,0.455546
0.677900,-0.020421,0.047344,0.083635,0.160485,0.295058,0.455543
0.678000,-0.020067,0.045984,0.084302,0.164384,0.291156,0.455540
0.678100,-0.019674,0.044601,0.084946,0.167981,0.287556,0.455537
0.678200,-0.019241,0.043199,0.085566,0.171235,0.284300,0.455535
0.678300,-0.018771,0.041780,0.086161,0.174112,0.281421,0.455533
0.678400,-0.018264,0.040349,0.086729,0.176582,0.278950,0.455532
0.678500,-0.017722,0.038908,0.087269,0.178620,0.276910,0.455531
0.678600,-0.017146,0.037460,0.087779,0.180210,0.275320,0.455530
0.678700,-0.016537,0.036009,0.088260,0.181339,0.274190,0.455530
0.678800,-0.015897,0.034558,0.088709,0.182002,0.273528,0.455530
0.678900,-0.015226,0.033109,0.089125,0.182199,0.273331,0.455530
0.679000,-0.014526,0.031667,0.089508,0.181937,0.273594,0.455531
0.679100,-0.013798,0.030234,0.089856,0.181229,0.274303,0.455532
0.679200,-0.013044,0.028814,0.090167,0.180093,0.275440,0.455534
0.679300,-0.012264,0.027409,0.090442,0.178555,0.276980,0.455535
0.679400,-0.011460,0.026023,0.090679,0.176645,0.278893,0.455538
0.679500,-0.010634,0.024659,0.090877,0.174398,0.281143,0.455540
0.679600,-0.009787,0.023319,0.091035,0.171854,0.283689,0.455543
0.679700,-0.008920,0.022007,0.091153,0.169058,0.286488,0.455546
0.679800,-0.008034,0.020727,0.091228,0.166060,0.289490,0.455549
0.679900,-0.007131,0.019479,0.091262,0.162910,0.292643,0.455553
0.680000,-0.006211,0.018268,0.091252,0.159665,0.295891,0.455556
0.680100,-0.005277,0.017095,0.091198,0.156383,0.299177,0.455560
0.680200,-0.004330,0.015965,0.091099,0.153122,0.302441,0.455564
0.680300,-0.003370,0.014878,0.090955,0.149945,0.305623,0.455568
0.680400,-0.002400,0.013837,0.090766,0.146912,0.308660,0.455572
0.680500,-0.001419,0.012846,0.090530,0.144085,0.311491,0.455575
0.680600,-0.000430,0.011905,0.090247,0.141525,0.314054,0.455579
0.680700,0.000566,0.011017,0.089917,0.139292,0.316291,0.455583
0.680800,0.001569,0.010184,0.089539,0.137443,0.318143,0.455586
0.680900,0.002577,0.009408,0.089114,0.136035,0.319554,0.455590
0.681000,0.003589,0.008690,0.088641,0.135120,0.320473,0.455593
0.681100,0.004604,0.008032,0.088119,0.134746,0.320849,0.455595
0.681200,0.005622,0.007436,0.087550,0.134959,0.320639,0.455598
0.681300,0.006640,0.006903,0.086932,0.135798,0.319802,0.455600
0.681400,0.007658,0.006433,0.086266,0.137299,0.318303,0.455602
0.681500,0.008676,0.006029,0.085552,0.139491,0.316113,0.455603
0.681600,0.009692,0.005690,0.084789,0.142398,0.313207,0.455605
0.681700,0.010706,0.005419,0.083980,0.146038,0.309568,0.455605
0.681800,0.011716,0.005214,0.083123,0.150421,0.305184,0.455606
