q1,q2,q3,U_kin,U_pot,time
0.002839,0.018737,0.028424,0.097303,0.058048,0.439450
0.003280,0.018385,0.028335,0.098221,0.056963,0.439500
0.003722,0.018033,0.028245,0.099085,0.055960,0.439550
0.004167,0.017679,0.028153,0.099892,0.055038,0.439600
0.004614,0.017326,0.028060,0.100642,0.054200,0.439650
0.005063,0.016972,0.027965,0.101335,0.053446,0.439700
0.005514,0.016617,0.027869,0.101970,0.052777,0.439750
0.005966,0.016263,0.027771,0.102547,0.052193,0.439800
0.006420,0.015909,0.027671,0.103065,0.051694,0.439850
0.006875,0.015555,0.027569,0.103525,0.051281,0.439900
0.007332,0.015202,0.027466,0.103925,0.050954,0.439950
0.007790,0.014850,0.027361,0.104267,0.050713,0.440000
0.008248,0.014498,0.027253,0.104549,0.050558,0.440050
0.008708,0.014147,0.027144,0.104773,0.050489,0.440100
0.009169,0.013798,0.027033,0.104938,0.050505,0.440150
0.009630,0.013450,0.026920,0.105045,0.050605,0.440200
0.010092,0.013103,0.026805,0.105094,0.050790,0.440250
0.010554,0.012758,0.026688,0.105086,0.051058,0.440300
0.011017,0.012414,0.026569,0.105022,0.051409,0.440350
0.011480,0.012073,0.026447,0.104901,0.051842,0.440400
0.011943,0.011733,0.026324,0.104725,0.052354,0.440450
0.012406,0.011396,0.026198,0.104494,0.052947,0.440500
0.012869,0.011061,0.026070,0.104210,0.053617,0.440550
0.013331,0.010729,0.025940,0.103873,0.054364,0.440600
0.013793,0.010399,0.025807,0.103485,0.055186,0.440650
0.014255,0.010072,0.025673,0.103047,0.056081,0.440700
0.014716,0.009749,0.025535,0.102559,0.057048,0.440750
0.015176,0.009428,0.025396,0.102024,0.058085,0.440800
0.015636,0.009110,0.025254,0.101442,0.059191,0.440850
0.016094,0.008796,0.025110,0.100815,0.060362,0.440900
0.016551,0.008486,0.024963,0.100144,0.061597,0.440950
0.017007,0.008179,0.024813,0.099432,0.062894,0.441000
0.017462,0.007876,0.024661,0.098679,0.064250,0.441050
0.017916,0.007577,0.024507,0.097887,0.065664,0.441100
0.018367,0.007283,0.024350,0.097057,0.067132,0.441150
0.018817,0.006992,0.024191,0.096193,0.068653,0.441200
0.019266,0.006706,0.024029,0.095294,0.070223,0.441250
0.019712,0.006424,0.023864,0.094364,0.071841,0.441300
0.020156,0.006147,0.023697,0.093404,0.073504,0.441350
0.020599,0.005874,0.023527,0.092415,0.075209,0.441400
0.021039,0.005607,0.023354,0.091401,0.076953,0.441450
0.021477,0.005345,0.023179,0.090361,0.078733,0.441500
0.021912,0.005087,0.023001,0.089300,0.080548,0.441550
0.022345,0.004835,0.022820,0.088218,0.082393,0.441600
0.022775,0.004588,0.022637,0.087118,0.084267,0.441650
0.023202,0.004347,0.022451,0.086001,0.086166,0.441700
0.023627,0.004111,0.022262,0.084870,0.088087,0.441750
0.024049,0.003881,0.022070,0.083727,0.090029,0.441800
0.024467,0.003657,0.021876,0.082573,0.091986,0.441850
0.024883,0.003438,0.021679,0.081411,0.093958,0.441900
0.025295,0.003226,0.021479,0.080242,0.095941,0.441950
0.025704,0.003019,0.021277,0.079069,0.097932,0.442000
0.026109,0.002819,0.021072,0.077893,0.099929,0.442050
0.026511,0.002625,0.020864,0.076717,0.101928,0.442100
0.026910,0.002437,0.020653,0.075542,0.103926,0.442150
0.027304,0.002256,0.020439,0.074371,0.105922,0.442200
0.027695,0.002082,0.020223,0.073205,0.107912,0.442250
0.028083,0.001913,0.020004,0.072045,0.109894,0.442300
0.028466,0.001752,0.019782,0.070895,0.111865,0.442350
0.028845,0.001597,0.019558,0.069755,0.113822,0.442400
0.029220,0.001449,0.019331,0.068628,0.115763,0.442450
0.029591,0.001308,0.019101,0.067514,0.117686,0.442500
0.029957,0.001174,0.018868,0.066417,0.119587,0.442550
0.030320,0.001047,0.018633,0.065336,0.121466,0.442600
0.030677,0.000927,0.018396,0.064275,0.123318,0.442650
0.031031,0.000814,0.018155,0.063233,0.125143,0.442700
0.031380,0.000708,0.017912,0.062214,0.126937,0.442750
0.031724,0.000610,0.017666,0.061217,0.128700,0.442800
0.032063,0.000519,0.017418,0.060245,0.130428,0.442850
0.032398,0.000434,0.017167,0.059299,0.132121,0.442900
0.032728,0.000358,0.016914,0.058380,0.133775,0.442950
0.033053,0.000288,0.016658,0.057488,0.135391,0.443000
0.033373,0.000227,0.016400,0.056626,0.136965,0.443050
0.033688,0.000172,0.016140,0.055793,0.138496,0.443100
0.033998,0.000125,0.015876,0.054992,0.139983,0.443150
0.034303,0.000085,0.015611,0.054222,0.141425,0.443200
0.034603,0.000053,0.015343,0.053485,0.142820,0.443250
0.034898,0.000029,0.015073,0.052781,0.144167,0.443300
0.035187,0.000012,0.014801,0.052110,0.145465,0.443350
0.035471,0.000002,0.014526,0.051474,0.146713,0.443400
0.035750,0.000000,0.014250,0.050873,0.147910,0.443450
0.036024,0.000006,0.013971,0.050307,0.149056,0.443500
0.036292,0.000019,0.013690,0.049776,0.150150,0.443550
0.036554,0.000039,0.013407,0.049281,0.151191,0.443600
0.036811,0.000067,0.013121,0.048822,0.152180,0.443650
0.037063,0.000103,0.012834,0.048399,0.153114,0.443700
0.037308,0.000146,0.012545,0.048012,0.153995,0.443750
0.037549,0.000197,0.012255,0.047660,0.154823,0.443800
0.037783,0.000255,0.011962,0.047344,0.155596,0.443850
0.038012,0.000320,0.011668,0.047064,0.156316,0.443900
0.038236,0.000393,0.011372,0.046818,0.156983,0.443950
0.038454,0.000473,0.011074,0.046608,0.157596,0.444000
0.038665,0.000560,0.010774,0.046431,0.158157,0.444050
0.038872,0.000655,0.010473,0.046288,0.158665,0.444100
0.039072,0.000757,0.010171,0.046178,0.159122,0.444150
0.039267,0.000866,0.009867,0.046101,0.159527,0.444200
0.039456,0.000982,0.009562,0.046055,0.159883,0.444250
0.039639,0.001105,0.009256,0.046041,0.160189,0.444300
0.039816,0.001236,0.008948,0.046056,0.160446,0.444350
0.039988,0.001373,0.008639,0.046100,0.160656,0.444400
0.040153,0.001517,0.008329,0.046173,0.160820,0.444450
0.040313,0.001669,0.008018,0.046272,0.160939,0.444500
0.040467,0.001826,0.007706,0.046398,0.161014,0.444550
0.040615,0.001991,0.007394,0.046548,0.161046,0.444600
0.040758,0.002162,0.007080,0.046723,0.161037,0.444650
0.040894,0.002340,0.006766,0.046919,0.160989,0.444700
0.041025,0.002524,0.006451,0.047137,0.160902,0.444750
0.041150,0.002715,0.006135,0.047375,0.160779,0.444800
0.041269,0.002912,0.005819,0.047631,0.160621,0.444850
0.041383,0.003115,0.005502,0.047904,0.160429,0.444900
0.041490,0.003324,0.005186,0.048193,0.160206,0.444950
0.041592,0.003539,0.004868,0.048497,0.159954,0.445000
0.041689,0.003760,0.004551,0.048813,0.159673,0.445050
0.041779,0.003988,0.004233,0.049140,0.159367,0.445100
0.041864,0.004220,0.003916,0.049477,0.159036,0.445150
0.041943,0.004459,0.003598,0.049823,0.158683,0.445200
0.042016,0.004703,0.003281,0.050175,0.158309,0.445250
0.042084,0.004952,0.002964,0.050532,0.157917,0.445300
0.042147,0.005206,0.002647,0.050894,0.157509,0.445350
0.042203,0.005466,0.002330,0.051257,0.157086,0.445400
0.042255,0.005731,0.002014,0.051620,0.156650,0.445450
0.042300,0.006001,0.001699,0.051983,0.156204,0.445500
0.042340,0.006275,0.001384,0.052344,0.155749,0.445550
0.042375,0.006555,0.001070,0.052700,0.155288,0.445600
0.042405,0.006839,0.000757,0.053050,0.154822,0.445650
0.042429,0.007127,0.000445,0.053394,0.154352,0.445700
0.042447,0.007419,0.000133,0.053729,0.153882,0.445750
0.042461,0.007716,-0.000177,0.054055,0.153413,0.445800
0.042469,0.008017,-0.000486,0.054368,0.152946,0.445850
0.042472,0.008322,-0.000794,0.054670,0.152484,0.445900
0.042470,0.008630,-0.001100,0.054957,0.152028,0.445950
0.042463,0.008942,-0.001405,0.055228,0.151580,0.446000
0.042450,0.009258,-0.001708,0.055483,0.151142,0.446050
0.042433,0.009577,-0.002010,0.055720,0.150715,0.446100
0.042411,0.009899,-0.002310,0.055938,0.150301,0.446150
0.042384,0.010224,-0.002608,0.056136,0.149901,0.446200
0.042352,0.010552,-0.002904,0.056313,0.149517,0.446250
0.042315,0.010883,-0.003198,0.056467,0.149150,0.446300
0.042274,0.011217,-0.003491,0.056598,0.148802,0.446350
0.042228,0.011553,-0.003780,0.056704,0.148473,0.446400
0.042177,0.011891,-0.004068,0.056785,0.148165,0.446450
0.042122,0.012231,-0.004353,0.056841,0.147880,0.446500
0.042062,0.012574,-0.004636,0.056870,0.147617,0.446550
0.041997,0.012918,-0.004916,0.056871,0.147379,0.446600
0.041929,0.013264,-0.005193,0.056845,0.147165,0.446650
0.041856,0.013612,-0.005468,0.056790,0.146977,0.446700
0.041779,0.013961,-0.005739,0.056706,0.146816,0.446750
0.041697,0.014311,-0.006008,0.056592,0.146681,0.446800
0.041612,0.014662,-0.006274,0.056449,0.146574,0.446850
0.041522,0.015014,-0.006536,0.056276,0.146495,0.446900
0.041429,0.015367,-0.006795,0.056073,0.146445,0.446950
0.041331,0.015720,-0.007051,0.055840,0.146422,0.447000
0.041230,0.016074,-0.007304,0.055576,0.146429,0.447050
0.041125,0.016428,-0.007553,0.055282,0.146464,0.447100
0.041016,0.016782,-0.007798,0.054958,0.146528,0.447150
0.040903,0.017137,-0.008040,0.054604,0.146621,0.447200
0.040787,0.017490,-0.008278,0.054220,0.146742,0.447250
0.040668,0.017844,-0.008512,0.053807,0.146892,0.447300
0.040545,0.018197,-0.008742,0.053365,0.147069,0.447350
0.040418,0.018549,-0.008968,0.052894,0.147273,0.447400
0.040288,0.018901,-0.009189,0.052396,0.147505,0.447450
0.040156,0.019252,-0.009407,0.051870,0.147762,0.447500
0.040020,0.019601,-0.009620,0.051317,0.148044,0.447550
0.039880,0.019949,-0.009829,0.050739,0.148351,0.447600
0.039738,0.020295,-0.010034,0.050136,0.148682,0.447650
0.039593,0.020640,-0.010234,0.049509,0.149035,0.447700
0.039445,0.020983,-0.010429,0.048858,0.149409,0.447750
0.039295,0.021325,-0.010619,0.048185,0.149804,0.447800
0.039141,0.021664,-0.010805,0.047492,0.150218,0.447850
0.038985,0.022000,-0.010986,0.046778,0.150649,0.447900
0.038827,0.022335,-0.011161,0.046046,0.151097,0.447950
0.038666,0.022667,-0.011332,0.045297,0.151559,0.448000
0.038502,0.022996,-0.011498,0.044532,0.152035,0.448050
0.038336,0.023322,-0.011658,0.043752,0.152523,0.448100
0.038168,0.023645,-0.011813,0.042958,0.153021,0.448150
0.037998,0.023965,-0.011963,0.042153,0.153527,0.448200
0.037826,0.024282,-0.012108,0.041338,0.154040,0.448250
0.037651,0.024595,-0.012247,0.040514,0.154558,0.448300
0.037475,0.024905,-0.012380,0.039683,0.155078,0.448350
0.037297,0.025211,-0.012508,0.038846,0.155600,0.448400
0.037116,0.025513,-0.012630,0.038006,0.156121,0.448450
0.036935,0.025811,-0.012746,0.037163,0.156639,0.448500
0.036751,0.026106,-0.012857,0.036321,0.157152,0.448550
0.036566,0.026395,-0.012961,0.035479,0.157658,0.448600
0.036379,0.026681,-0.013060,0.034641,0.158156,0.448650
0.036191,0.026962,-0.013153,0.033807,0.158642,0.448700
0.036002,0.027238,-0.013240,0.032980,0.159116,0.448750
0.035811,0.027509,-0.013320,0.032162,0.159574,0.448800
0.035619,0.027776,-0.013395,0.031354,0.160015,0.448850
0.035426,0.028037,-0.013463,0.030558,0.160437,0.448900
0.035231,0.028294,-0.013525,0.029776,0.160837,0.448950
0.035036,0.028545,-0.013581,0.029010,0.161214,0.449000
0.034840,0.028791,-0.013630,0.028261,0.161565,0.449050
0.034642,0.029031,-0.013673,0.027531,0.161889,0.449100
0.034444,0.029266,-0.013710,0.026823,0.162183,0.449150
0.034245,0.029495,-0.013740,0.026137,0.162445,0.449200
0.034046,0.029718,-0.013764,0.025476,0.162674,0.449250
0.033845,0.029935,-0.013781,0.024841,0.162867,0.449300
0.033644,0.030147,-0.013791,0.024234,0.163023,0.449350
0.033443,0.030352,-0.013795,0.023656,0.163140,0.449400
0.033241,0.030551,-0.013792,0.023110,0.163216,0.449450
0.033039,0.030744,-0.013783,0.022596,0.163248,0.449500
0.032836,0.030930,-0.013767,0.022116,0.163237,0.449550
0.032633,0.031110,-0.013744,0.021672,0.163179,0.449600
0.032430,0.031284,-0.013714,0.021266,0.163073,0.449650
0.032227,0.031451,-0.013678,0.020897,0.162919,0.449700
0.032024,0.031611,-0.013634,0.020569,0.162713,0.449750
0.031820,0.031764,-0.013584,0.020282,0.162456,0.449800
0.031617,0.031911,-0.013527,0.020037,0.162146,0.449850
0.031413,0.032051,-0.013464,0.019836,0.161781,0.449900
0.031210,0.032183,-0.013393,0.019679,0.161361,0.449950
0.031007,0.032309,-0.013316,0.019568,0.160884,0.450000
0.030804,0.032428,-0.013232,0.019503,0.160349,0.450050
0.030601,0.032540,-0.013140,0.019486,0.159757,0.450100
0.030398,0.032644,-0.013042,0.019517,0.159105,0.450150
0.030196,0.032741,-0.012937,0.019597,0.158394,0.450200
0.029994,0.032831,-0.012826,0.019726,0.157622,0.450250
0.029793,0.032914,-0.012707,0.019906,0.156790,0.450300
0.029592,0.032989,-0.012581,0.020137,0.155898,0.450350
0.029392,0.033057,-0.012449,0.020418,0.154943,0.450400
0.029192,0.033118,-0.012310,0.020751,0.153928,0.450450
0.028993,0.033171,-0.012164,0.021136,0.152851,0.450500
0.028794,0.033216,-0.012011,0.021573,0.151714,0.450550
0.028597,0.033254,-0.011851,0.022061,0.150515,0.450600
0.028399,0.033285,-0.011684,0.022602,0.149256,0.450650
0.028203,0.033308,-0.011511,0.023194,0.147936,0.450700
0.028007,0.033324,-0.011331,0.023838,0.146557,0.450750
0.027812,0.033332,-0.011144,0.024533,0.145119,0.450800
0.027618,0.033333,-0.010951,0.025279,0.143623,0.450850
0.027425,0.033326,-0.010751,0.026076,0.142070,0.450900
0.027233,0.033311,-0.010544,0.026923,0.140460,0.450950
0.027041,0.033289,-0.010331,0.027819,0.138795,0.451000
0.026851,0.033260,-0.010111,0.028764,0.137077,0.451050
0.026661,0.033223,-0.009884,0.029757,0.135306,0.451100
0.026473,0.033178,-0.009651,0.030797,0.133483,0.451150
0.026285,0.033126,-0.009412,0.031883,0.131611,0.451200
0.026099,0.033067,-0.009166,0.033015,0.129692,0.451250
0.025913,0.033000,-0.008914,0.034190,0.127726,0.451300
0.025729,0.032926,-0.008655,0.035407,0.125715,0.451350
0.025546,0.032845,-0.008391,0.036667,0.123663,0.451400
0.025364,0.032756,-0.008120,0.037966,0.121570,0.451450
0.025183,0.032660,-0.007843,0.039304,0.119439,0.451500
0.025003,0.032557,-0.007559,0.040679,0.117272,0.451550
0.024824,0.032446,-0.007270,0.042090,0.115072,0.451600
0.024646,0.032329,-0.006975,0.043535,0.112840,0.451650
0.024470,0.032204,-0.006674,0.045012,0.110580,0.451700
0.024294,0.032072,-0.006367,0.046519,0.108293,0.451750
0.024120,0.031934,-0.006054,0.048055,0.105983,0.451800
0.023947,0.031788,-0.005735,0.049618,0.103652,0.451850
0.023776,0.031636,-0.005411,0.051206,0.101303,0.451900
0.023605,0.031477,-0.005082,0.052816,0.098939,0.451950
0.023436,0.031311,-0.004746,0.054448,0.096563,0.452000
0.023267,0.031138,-0.004406,0.056098,0.094177,0.452050
0.023100,0.030959,-0.004060,0.057764,0.091785,0.452100
0.022934,0.030774,-0.003708,0.059445,0.089390,0.452150
0.022770,0.030582,-0.003352,0.061139,0.086994,0.452200
0.022606,0.030384,-0.002990,0.062842,0.084601,0.452250
0.022444,0.030180,-0.002624,0.064553,0.082214,0.452300
0.022283,0.029969,-0.002252,0.066270,0.079836,0.452350
0.022123,0.029753,-0.001876,0.067989,0.077471,0.452400
0.021964,0.029531,-0.001495,0.069710,0.075121,0.452450
0.021806,0.029303,-0.001109,0.071429,0.072790,0.452500
0.021649,0.029069,-0.000718,0.073144,0.070481,0.452550
0.021494,0.028829,-0.000323,0.074853,0.068196,0.452600
0.021340,0.028585,0.000076,0.076553,0.065941,0.452650
0.021186,0.028334,0.000480,0.078242,0.063716,0.452700
0.021034,0.028079,0.000887,0.079918,0.061527,0.452750
0.020883,0.027818,0.001299,0.081579,0.059375,0.452800
0.020733,0.027552,0.001715,0.083221,0.057264,0.452850
0.020584,0.027281,0.002135,0.084843,0.055198,0.452900
0.020436,0.027006,0.002558,0.086443,0.053178,0.452950
0.020289,0.026726,0.002986,0.088018,0.051209,0.453000
0.020142,0.026441,0.003416,0.089566,0.049293,0.453050
0.019997,0.026152,0.003851,0.091084,0.047433,0.453100
0.019853,0.025859,0.004288,0.092571,0.045632,0.453150
0.019710,0.025561,0.004729,0.094025,0.043893,0.453200
0.019567,0.025260,0.005173,0.095443,0.042218,0.453250
0.019426,0.024954,0.005620,0.096823,0.040610,0.453300
0.019285,0.024645,0.006070,0.098164,0.039072,0.453350
0.019145,0.024332,0.006523,0.099463,0.037606,0.453400
0.019006,0.024016,0.006978,0.100718,0.036215,0.453450
0.018867,0.023696,0.007436,0.101928,0.034902,0.453500
0.018730,0.023374,0.007897,0.103091,0.033667,0.453550
0.018593,0.023048,0.008360,0.104205,0.032514,0.453600
0.018456,0.022719,0.008825,0.105269,0.031444,0.453650
0.018321,0.022388,0.009292,0.106281,0.030460,0.453700
0.018186,0.022054,0.009761,0.107239,0.029563,0.453750
0.018051,0.021717,0.010232,0.108142,0.028755,0.453800
0.017917,0.021379,0.010704,0.108989,0.028038,0.453850
0.017784,0.021038,0.011178,0.109779,0.027413,0.453900
0.017651,0.020695,0.011654,0.110509,0.026882,0.453950
0.017518,0.020351,0.012131,0.111181,0.026446,0.454000
0.017386,0.020004,0.012610,0.111791,0.026105,0.454050
0.017255,0.019656,0.013089,0.112339,0.025862,0.454100
0.017123,0.019307,0.013569,0.112826,0.025716,0.454150
0.016992,0.018957,0.014051,0.113248,0.025670,0.454200
0.016862,0.018606,0.014533,0.113607,0.025722,0.454250
0.016731,0.018253,0.015015,0.113902,0.025875,0.454300
0.016601,0.017900,0.015498,0.114132,0.026127,0.454350
0.016471,0.017547,0.015982,0.114296,0.026480,0.454400
0.016341,0.017193,0.016466,0.114395,0.026934,0.454450
0.016212,0.016839,0.016949,0.114428,0.027488,0.454500
0.016082,0.016485,0.017433,0.114395,0.028142,0.454550
0.015953,0.016131,0.017917,0.114297,0.028897,0.454600
0.015823,0.015777,0.018400,0.114133,0.029751,0.454650
0.015694,0.015423,0.018883,0.113903,0.030704,0.454700
0.015564,0.015070,0.019366,0.113609,0.031755,0.454750
0.015434,0.014718,0.019848,0.113250,0.032904,0.454800
0.015305,0.014367,0.020329,0.112826,0.034149,0.454850
0.015175,0.014016,0.020809,0.112339,0.035490,0.454900
0.015045,0.013667,0.021288,0.111789,0.036925,0.454950
0.014914,0.013319,0.021766,0.111176,0.038452,0.455000
0.014784,0.012973,0.022243,0.110503,0.040071,0.455050
0.014653,0.012629,0.022718,0.109769,0.041779,0.455100
0.014522,0.012286,0.023192,0.108976,0.043576,0.455150
0.014391,0.011945,0.023664,0.108124,0.045458,0.455200
0.014259,0.011607,0.024134,0.107216,0.047424,0.455250
0.014127,0.011270,0.024603,0.106252,0.049472,0.455300
0.013994,0.010936,0.025070,0.105234,0.051600,0.455350
0.013861,0.010605,0.025534,0.104163,0.053806,0.455400
0.013728,0.010276,0.025996,0.103040,0.056086,0.455450
0.013593,0.009951,0.026456,0.101868,0.058439,0.455500
0.013459,0.009628,0.026913,0.100648,0.060862,0.455550
0.013324,0.009309,0.027368,0.099381,0.063352,0.455600
0.013188,0.008992,0.027820,0.098070,0.065906,0.455650
0.013051,0.008680,0.028269,0.096716,0.068522,0.455700
0.012914,0.008371,0.028715,0.095322,0.071196,0.455750
0.012777,0.008065,0.029158,0.093889,0.073926,0.455800
0.012638,0.007764,0.029598,0.092419,0.076708,0.455850
0.012499,0.007466,0.030035,0.090914,0.079539,0.455900
0.012359,0.007173,0.030468,0.089377,0.082416,0.455950
0.012218,0.006884,0.030898,0.087810,0.085336,0.456000
0.012077,0.006600,0.031324,0.086214,0.088295,0.456050
0.011934,0.006320,0.031746,0.084593,0.091290,0.456100
0.011791,0.006044,0.032165,0.082948,0.094317,0.456150
0.011647,0.005774,0.032579,0.081281,0.097373,0.456200
0.011502,0.005508,0.032990,0.079595,0.100454,0.456250
0.011356,0.005248,0.033397,0.077893,0.103557,0.456300
0.011209,0.004992,0.033799,0.076176,0.106678,0.456350
0.011061,0.004742,0.034197,0.074448,0.109814,0.456400
0.010913,0.004497,0.034590,0.072709,0.112961,0.456450
0.010763,0.004258,0.034979,0.070964,0.116116,0.456500
0.010612,0.004024,0.035363,0.069213,0.119274,0.456550
0.010461,0.003796,0.035743,0.067460,0.122433,0.456600
0.010308,0.003574,0.036118,0.065707,0.125588,0.456650
0.010154,0.003358,0.036488,0.063956,0.128736,0.456700
0.010000,0.003148,0.036852,0.062210,0.131873,0.456750
0.009844,0.002944,0.037212,0.060471,0.134997,0.456800
0.009687,0.002746,0.037567,0.058740,0.138103,0.456850
0.009530,0.002554,0.037916,0.057022,0.141188,0.456900
0.009371,0.002369,0.038260,0.055317,0.144249,0.456950
0.009211,0.002190,0.038599,0.053628,0.147281,0.457000
0.009050,0.002018,0.038932,0.051957,0.150283,0.457050
0.008888,0.001852,0.039260,0.050306,0.153250,0.457100
0.008725,0.001693,0.039582,0.048678,0.156180,0.457150
0.008561,0.001541,0.039898,0.047074,0.159068,0.457200
0.008395,0.001396,0.040209,0.045496,0.161913,0.457250
0.008229,0.001257,0.040513,0.043947,0.164711,0.457300
0.008062,0.001126,0.040812,0.042428,0.167460,0.457350
0.007894,0.001001,0.041105,0.040941,0.170155,0.457400
0.007724,0.000884,0.041392,0.039488,0.172795,0.457450
0.007554,0.000774,0.041672,0.038070,0.175377,0.457500
0.007382,0.000671,0.041947,0.036690,0.177899,0.457550
0.007210,0.000575,0.042215,0.035348,0.180357,0.457600
0.007037,0.000486,0.042477,0.034047,0.182750,0.457650
0.006862,0.000405,0.042733,0.032787,0.185075,0.457700
0.006687,0.000331,0.042982,0.031571,0.187330,0.457750
0.006510,0.000264,0.043225,0.030399,0.189513,0.457800
0.006333,0.000205,0.043462,0.029272,0.191623,0.457850
0.006155,0.000154,0.043691,0.028192,0.193656,0.457900
